rada,paar,strateegia,ulatus,algus,lopp,aastaid,n,wr,bruto_r,neto_r,oodatav,pf,sharpe,maxdd,avg_win,avg_loss,avg_r,kokku,aastane,teh_aastas,t,p
A_H1,EURAUD,MOMENTUM,OOS_TRENDING,2025-09-11,2026-09-11,1.0,49,24.489795918367346,-9.437824128314029,-20.210791265294375,-0.41246512786315054,0.5135444967995151,-2.2456176323816277,-19.167357251272076,1.7780215871011942,-1.1228932516353702,-0.41246512786315054,-18.65680843859011,-18.668312285082976,49.03356164383562,-2.244848980080355,0.02477782918454774
A_H1,EURAUD,MOMENTUM,ALL_TRENDING,2023-11-27,2026-09-11,2.79,161,27.95031055900621,-21.623847521130983,-52.674173741402456,-0.32716878100249974,0.6045356031201123,-1.8588866973882263,-43.913567073444824,1.7893681815241163,-1.1482391543964456,-0.32716878100249974,-41.834720121358394,-17.653303067356685,57.70878312070657,-3.104880567360161,0.0019035587065254767
A_H1,EURAUD,MOMENTUM,OOS_RANGING,2025-09-02,2026-08-17,0.96,73,31.506849315068493,-3.124883889759513,-19.246201442430504,-0.26364659510178773,0.6736361592259058,-1.673158214443654,-21.79480852144279,1.7271917172078983,-1.1794322187642434,-0.26364659510178773,-18.088702918345014,-18.846182954656776,76.3989971346705,-1.6355152995617974,0.10194107007840447
A_H1,EURAUD,MOMENTUM,ALL_RANGING,2023-12-11,2026-08-17,2.68,180,31.11111111111111,-15.673101481988525,-53.31748448242686,-0.2962082471245937,0.6374609034245619,-1.799751594370266,-45.500963972910505,1.6740958890238813,-1.186023018288421,-0.2962082471245937,-42.31685311859664,-18.54045751849115,67.08673469387755,-2.948020454595016,0.003198159027940628
A_H1,EURAUD,TREND_PULLBACK,ALL,2023-11-27,2026-09-11,2.79,241,29.045643153526974,-42.77885968750006,-88.78098122348541,-0.3683858142053337,0.5631554366976521,-2.626201987053932,-61.148539387207926,1.635020667089701,-1.1884937305249383,-0.3683858142053337,-59.74123647954733,-27.85152040199055,86.46881139489194,-4.384367020447664,1.163235138368357e-05
A_H1,EURAUD,TREND_PULLBACK,TRAIN,2023-11-27,2024-10-29,0.92,75,33.33333333333333,-2.7465626872587254,-17.175556210524153,-0.22900741614032205,0.7107540559689545,-1.500629979878569,-22.657637390650375,1.6881960134027036,-1.187609130911835,-0.22900741614032205,-16.384580844962983,-17.629481188251116,81.28709198813057,-1.4414296684639059,0.1494633335760911
A_H1,EURAUD,TREND_PULLBACK,VALID,2024-11-04,2025-08-29,0.82,81,30.864197530864196,-10.195431279120259,-24.177319696225698,-0.2984854283484654,0.6326950461110521,-2.2188330721559275,-23.31543509613263,1.6658496149409479,-1.175420715531239,-0.2984854283484654,-22.065974197593253,-26.3295971724783,99.27936241610738,-2.0041842747228538,0.04505032443533086
A_H1,EURAUD,TREND_PULLBACK,OOS,2025-09-11,2026-09-11,1.0,84,23.809523809523807,-28.836865721121065,-46.24074772218588,-0.5504850919307843,0.39822860971199564,-4.211292415913905,-38.87186194825178,1.5300152993843885,-1.2006414642167758,-0.5504850919307843,-37.477773298985674,-37.497882011686414,84.05753424657534,-4.20985093292938,2.555392343506213e-05
A_H1,EURAUD,TREND_PULLBACK,OOS_HIGH_VOLATILITY,2025-09-11,2026-09-11,1.0,58,27.586206896551722,-13.23507578767817,-24.52843930462745,-0.4229041259418526,0.5078675164281311,-2.5325918965559744,-28.109197405733134,1.5820431956002072,-1.1866935817673991,-0.4229041259418526,-22.152150424318062,-22.16550146045886,58.03972602739726,-2.5317250158540237,0.011350296517446123
A_H1,EURAUD,TREND_PULLBACK,ALL_HIGH_VOLATILITY,2023-12-04,2026-09-11,2.77,146,28.08219178082192,-31.336187962023587,-57.69333015360511,-0.39515979557263775,0.533975396077113,-2.240581417953677,-47.292381971324524,1.6123308051713692,-1.1790370777679167,-0.39515979557263775,-44.56498882902514,-19.195533384822205,52.746290801186944,-3.7277020744122282,0.00019323361205403344
A_H1,EURAUD,TREND_PULLBACK,OOS_LOW_VOLATILITY,2025-09-12,2026-09-09,0.99,26,15.384615384615385,-15.601789933442898,-21.71230841755843,-0.8350887852907088,0.19583814383852383,-4.373309628845606,-19.37988665933881,1.321903714521115,-1.2272692398019496,-0.8350887852907088,-19.686636121873047,-19.844558431907455,26.233425414364643,-4.353809265821231,1.33792123993004e-05
A_H1,EURAUD,TREND_PULLBACK,ALL_LOW_VOLATILITY,2023-12-21,2026-09-09,2.72,90,28.888888888888886,-15.44267172547643,-34.203954095670525,-0.38004393439633916,0.5565302674032447,-1.6574945364182125,-32.64383737916836,1.6509266256110782,-1.2051257243993523,-0.38004393439633916,-29.56138651367668,-12.093489358151821,33.10422960725075,-2.7329495672004027,0.006276994284994508
A_H1,EURAUD,TREND_PULLBACK,OOS_TRENDING,2025-09-11,2026-09-11,1.0,84,23.809523809523807,-28.836865721121065,-46.24074772218588,-0.5504850919307843,0.39822860971199564,-4.211292415913905,-38.87186194825178,1.5300152993843885,-1.2006414642167758,-0.5504850919307843,-37.477773298985674,-37.497882011686414,84.05753424657534,-4.20985093292938,2.555392343506213e-05
A_H1,EURAUD,TREND_PULLBACK,ALL_TRENDING,2023-11-27,2026-09-11,2.79,241,29.045643153526974,-42.77885968750006,-88.78098122348541,-0.3683858142053337,0.5631554366976521,-2.626201987053932,-61.148539387207926,1.635020667089701,-1.1884937305249383,-0.3683858142053337,-59.74123647954733,-27.85152040199055,86.46881139489194,-4.384367020447664,1.163235138368357e-05
A_H1,EURCHF,BREAKOUT_RETEST,ALL,2023-11-28,2026-09-11,2.79,404,31.435643564356436,-48.572764798339094,-130.7454250939453,-0.32362728983649824,0.58936836054581,-3.057144309862624,-74.74810414843512,1.4776010433010918,-1.1494612187479565,-0.32362728983649824,-73.87478102647285,-38.220282749316084,144.95186640471513,-5.103812560871261,3.3287799183767675e-07
A_H1,EURCHF,BREAKOUT_RETEST,TRAIN,2023-11-28,2024-10-29,0.92,143,34.26573426573427,0.5420425080246432,-27.04070611734737,-0.18909584697445714,0.7468795513920548,-1.744197476444315,-26.7815461344307,1.6283407289602052,-1.136482998259547,-0.18909584697445714,-24.69357189415815,-26.530034004946668,155.44866071428572,-1.6729007666798457,0.09434683286054302
A_H1,EURCHF,BREAKOUT_RETEST,VALID,2024-11-01,2025-08-28,0.82,123,25.203252032520325,-37.29314129879131,-59.92332365869354,-0.4871814931601101,0.43399469184214434,-4.989967053182206,-45.56444781544522,1.482170323150371,-1.1507674312647287,-0.4871814931601101,-45.63251863968841,-52.381523848386024,149.7525,-4.522339819949373,6.115976652232291e-06
A_H1,EURCHF,BREAKOUT_RETEST,OOS,2025-09-01,2026-09-11,1.03,138,34.05797101449276,-11.821666007572421,-43.7813953179044,-0.31725648781090143,0.585798639497006,-2.935158290984308,-36.881255070869834,1.3174331226069593,-1.1615467261585877,-0.31725648781090143,-36.190010061622615,-35.44029004753815,134.412,-2.9740759083034605,0.0029387236694056185
A_H1,EURCHF,BREAKOUT_RETEST,OOS_HIGH_VOLATILITY,2025-10-01,2026-09-11,0.94,68,35.294117647058826,-6.626252123188978,-21.51268288695426,-0.3163629836316803,0.5576101206795612,-2.267991400801269,-20.617068105081803,1.1298188036423922,-1.1051894130539015,-0.3163629836316803,-19.760894581048472,-20.79110465588029,71.99130434782609,-2.2042245686999764,0.027508554749735126
A_H1,EURCHF,BREAKOUT_RETEST,ALL_HIGH_VOLATILITY,2023-12-06,2026-09-11,2.77,196,31.122448979591837,-30.868443841741087,-67.47799477465367,-0.3442754835441514,0.5531035568508316,-2.363270833893176,-50.7875963068164,1.369089647353149,-1.1184626908384872,-0.3442754835441514,-49.87230694446608,-22.09990155132363,70.88019801980198,-3.9298780138523757,8.498896753161844e-05
A_H1,EURCHF,BREAKOUT_RETEST,OOS_LOW_VOLATILITY,2025-09-01,2026-09-09,1.02,70,32.857142857142854,-5.195413884383444,-22.268712430950135,-0.3181244632992876,0.6098165585413948,-1.98658249255185,-21.271832354737164,1.513204585874334,-1.2143067639587197,-0.3181244632992876,-20.475197716615835,-20.09574561642732,68.5455764075067,-2.007547858684659,0.04469136008758712
A_H1,EURCHF,BREAKOUT_RETEST,ALL_LOW_VOLATILITY,2023-12-07,2026-09-09,2.76,204,31.372549019607842,-19.704320956597982,-64.37233235643173,-0.3155506488060379,0.609717465025889,-2.065352103456408,-49.50009288634741,1.571335017942959,-1.1781269536055794,-0.3155506488060379,-48.431122395220584,-21.35342015817493,73.99304865938431,-3.4293651036574735,0.0006049950891657829
A_H1,EURCHF,BREAKOUT_RETEST,OOS_TRENDING,2025-09-10,2026-08-21,0.94,47,31.914893617021278,-8.889468943138825,-19.65064892451978,-0.41809891328765486,0.4865176552828225,-2.395773704445501,-17.73605800395892,1.2412484723707589,-1.1959180003150363,-0.41809891328765486,-18.160797196276988,-19.16773804798443,49.903343023255815,-2.3250371837859762,0.02006997200846139
A_H1,EURCHF,BREAKOUT_RETEST,ALL_TRENDING,2023-11-28,2026-08-21,2.73,158,33.54430379746836,-12.769377374252052,-44.160426266405786,-0.27949636877472017,0.6384928258908161,-1.6307904146489212,-37.70871501108917,1.4716227358503446,-1.163394583490229,-0.27949636877472017,-36.590859062736094,-15.385312795761552,57.941265060240966,-2.692977389382531,0.0070817071433064704
A_H1,EURCHF,BREAKOUT_RETEST,OOS_RANGING,2025-09-01,2026-09-11,1.03,53,33.9622641509434,-3.2476328723738117,-15.850222482323971,-0.29906080155328246,0.6139224795175441,-1.6744255778569572,-15.96277997807405,1.4002380597170536,-1.1729859302065981,-0.29906080155328246,-15.042446264271735,-14.681591261215111,51.62200000000001,-1.6966269882778526,0.08976720409864081
A_H1,EURCHF,BREAKOUT_RETEST,ALL_RANGING,2023-12-13,2026-09-11,2.74,152,32.89473684210527,-9.915016827122825,-41.540725171360194,-0.2732942445484223,0.6480384056160174,-1.552955091029283,-39.33866183923722,1.5297115218095245,-1.1571206006062393,-0.2732942445484223,-34.878296330459726,-14.473808488688844,55.40718562874252,-2.5721580164969726,0.010106675092968587
A_H1,EURCHF,MEAN_REVERSION,ALL,2023-12-13,2026-09-11,2.74,112,53.57142857142857,9.451339431015391,-14.320487929959356,-0.12786149937463712,0.7657444967639417,-0.8253376211974892,-17.842776079898027,0.7801904808963094,-1.1756137843026524,-0.12786149937463712,-13.821979278428454,-5.278040021273355,40.82634730538923,-1.3670059043836404,0.17162345482634445
A_H1,EURCHF,MEAN_REVERSION,TRAIN,2023-12-13,2024-10-30,0.88,34,47.05882352941176,-2.00000000000008,-8.73741804675416,-0.2569828837280635,0.5945640791523772,-1.5780485299467755,-10.389156843262448,0.800828603240948,-1.1972597610338516,-0.2569828837280635,-8.532545590983098,-9.650204421715669,38.68691588785047,-1.4793732410237073,0.1390405878058174
A_H1,EURCHF,MEAN_REVERSION,VALID,2024-11-01,2025-08-27,0.82,39,66.66666666666666,13.94038458666411,6.411000338638112,0.1643846240676439,1.4380831016923874,1.211179392192306,-5.85839249211495,0.8094311871531462,-1.1257085021033606,0.1643846240676439,6.437469533896967,7.919004392810591,47.641304347826086,1.0958445566179547,0.2731468057399271
A_H1,EURCHF,MEAN_REVERSION,OOS,2025-09-05,2026-09-11,1.02,39,46.15384615384615,-2.4890451556486406,-11.99407022184331,-0.3075402620985464,0.5192185220577097,-1.9470577310090966,-13.89239459262016,0.7196089075523112,-1.187953836084996,-0.3075402620985464,-11.481227742316236,-11.313756070004267,38.3955525606469,-1.9623237999953735,0.04972479801397123
A_H1,EURCHF,MEAN_REVERSION,OOS_HIGH_VOLATILITY,2025-10-06,2026-09-11,0.93,8,25.0,-3.027324656635779,-4.865314545413188,-0.6081643181766485,0.23965219258322912,-1.949577581072947,-4.81956458490721,0.7667433818062124,-1.0664668848376022,-0.6081643181766485,-4.791088501281737,-5.137602137676723,8.594117647058823,-1.88098299054953,0.05997423269355906
A_H1,EURCHF,MEAN_REVERSION,ALL_HIGH_VOLATILITY,2023-12-27,2026-09-11,2.7,33,42.42424242424242,-3.0869400699717597,-9.229535978010892,-0.2796829084245725,0.5539960657687778,-0.9924891552635876,-10.068208707278004,0.8188791667920612,-1.0891497006894604,-0.2796829084245725,-8.970046250977292,-3.414706091491626,12.199645748987855,-1.632334388375036,0.1026090626979359
A_H1,EURCHF,MEAN_REVERSION,OOS_LOW_VOLATILITY,2025-09-05,2026-09-11,1.01,31,51.61290322580645,0.5382795009871387,-7.128755676430124,-0.229959860530004,0.6156638145440773,-1.2798816770504047,-9.78053070288556,0.7137170982705737,-1.2365486165839537,-0.229959860530004,-7.026799420057017,-6.939796184662961,30.602027027027024,-1.2881770911478527,0.1976843246524833
A_H1,EURCHF,MEAN_REVERSION,ALL_LOW_VOLATILITY,2023-12-13,2026-09-11,2.74,79,58.22784810126582,12.538279500987155,-5.090951951948465,-0.06444242977149957,0.8741049797651711,-0.34877394549424523,-10.510090510981929,0.7684156634497762,-1.225396135473884,-0.06444242977149957,-5.330040088593602,-1.9768068201404532,28.797155688622755,-0.5776739488671956,0.5634842705415033
A_H1,EURCHF,MEAN_REVERSION,OOS_RANGING,2025-09-05,2026-09-11,1.02,39,46.15384615384615,-2.4890451556486406,-11.99407022184331,-0.3075402620985464,0.5192185220577097,-1.9470577310090966,-13.89239459262016,0.7196089075523112,-1.187953836084996,-0.3075402620985464,-11.481227742316236,-11.313756070004267,38.3955525606469,-1.9623237999953735,0.04972479801397123
A_H1,EURCHF,MEAN_REVERSION,ALL_RANGING,2023-12-13,2026-09-11,2.74,112,53.57142857142857,9.451339431015391,-14.320487929959356,-0.12786149937463712,0.7657444967639417,-0.8253376211974892,-17.842776079898027,0.7801904808963094,-1.1756137843026524,-0.12786149937463712,-13.821979278428454,-5.278040021273355,40.82634730538923,-1.3670059043836404,0.17162345482634445
A_H1,EURCHF,MOMENTUM,ALL,2023-11-29,2026-09-09,2.78,384,35.41666666666667,-2.850438019616922,-85.0353908345588,-0.2214463302983302,0.704279783902175,-1.975093039418954,-64.72777064872469,1.489103934695568,-1.1594900240046615,-0.2214463302983302,-58.70824023812439,-27.26095580405634,138.1832512315271,-3.2924976017350196,0.0009930174474872544
A_H1,EURCHF,MOMENTUM,TRAIN,2023-11-29,2024-10-28,0.91,128,41.40625,17.547807736948727,-8.789618808819537,-0.06866889694390263,0.9020276536480285,-0.5865949901135918,-16.919369480831413,1.5268997152458563,-1.196204049557999,-0.06866889694390263,-9.522801567352479,-10.365990862473373,139.9760479041916,-0.5609400780822502,0.5748383872039278
A_H1,EURCHF,MOMENTUM,VALID,2024-11-04,2025-08-28,0.81,123,26.82926829268293,-25.106946149937578,-48.894194569343725,-0.39751377698653434,0.518212039130631,-3.908800976756187,-40.013433806008166,1.5936572081707907,-1.1276098048775534,-0.39751377698653434,-39.313689650900564,-45.8940007015196,151.26515151515153,-3.5247366191240475,0.00042390403738590265
A_H1,EURCHF,MOMENTUM,OOS,2025-09-02,2026-09-09,1.02,131,38.16793893129771,6.708700393371968,-24.925250361995083,-0.1902690867327869,0.7346317140860303,-1.651556563513373,-28.05747821148785,1.380035246818615,-1.1595927494188374,-0.1902690867327869,-22.9388672141705,-22.57365134017536,128.62298387096774,-1.666747490457026,0.09556462538983057
A_H1,EURCHF,MOMENTUM,OOS_HIGH_VOLATILITY,2025-09-30,2026-09-04,0.93,58,34.48275862068966,-4.27689960942134,-17.448768678236657,-0.3008408392799424,0.6049887839703404,-1.8761368380530292,-20.24342430048909,1.3362037476466917,-1.1624432534518552,-0.3008408392799424,-16.4178830241022,-17.61767489456564,62.67603550295858,-1.8047944582280957,0.0711068519233582
A_H1,EURCHF,MOMENTUM,ALL_HIGH_VOLATILITY,2023-12-01,2026-09-04,2.76,166,31.32530120481928,-21.168297015119855,-53.45265539778777,-0.3220039481794444,0.5913134189483819,-1.9586949324773713,-46.875519396521234,1.487281917271366,-1.1472922376833228,-0.3220039481794444,-42.23491154646568,-18.032971827024745,60.15029761904762,-3.253883153860176,0.0011383909317168595
A_H1,EURCHF,MOMENTUM,OOS_LOW_VOLATILITY,2025-09-02,2026-09-09,1.02,73,41.0958904109589,10.985600002793305,-7.476481683758425,-0.10241755731175924,0.8497315536919957,-0.648296953800182,-19.126074111742064,1.4092562462665639,-1.1570736993431476,-0.10241755731175924,-7.801889238996895,-7.665894430273346,71.67540322580645,-0.6542599537243391,0.5129443414701287
A_H1,EURCHF,MOMENTUM,ALL_LOW_VOLATILITY,2023-12-07,2026-09-09,2.76,217,38.24884792626728,16.317858995502906,-33.336092899530016,-0.15362254792410146,0.7873461166614648,-1.0136490161803715,-42.54769120525806,1.4870616621412915,-1.1698672452034122,-0.15362254792410146,-29.749535353462363,-12.021211990480774,78.70829195630586,-1.6830895601908513,0.09235775517324196
A_H1,EURCHF,MOMENTUM,OOS_TRENDING,2025-09-09,2026-08-20,0.94,58,36.206896551724135,-2.055131142793634,-15.92038238934259,-0.2744893515403895,0.6307623157173534,-1.6945576558045297,-16.22233160347779,1.295072019546358,-1.165321481076111,-0.2744893515403895,-15.126826369724732,-15.93996305963361,61.404347826086955,-1.646913483306578,0.09957583007571102
A_H1,EURCHF,MOMENTUM,ALL_TRENDING,2023-11-29,2026-08-20,2.72,162,36.41975308641975,1.227857918110522,-33.79368719623925,-0.20860300738419288,0.7182135348552202,-1.2190800087956206,-33.58405239099581,1.459879547536007,-1.1643357330180937,-0.20860300738419288,-29.691980910455797,-12.130589176396745,59.4678391959799,-2.0120957214680875,0.04420984761408753
A_H1,EURCHF,MOMENTUM,OOS_RANGING,2025-09-02,2026-09-09,1.02,41,39.02439024390244,6.944718648050875,-2.9375773457930423,-0.07164822794617176,0.9000944536409883,-0.3206112092310197,-10.411486578278984,1.6541230520051302,-1.1761418471150051,-0.07164822794617176,-3.284495259928788,-3.2258694391677722,40.256048387096776,-0.32356017359853967,0.7462710440494755
A_H1,EURCHF,MOMENTUM,ALL_RANGING,2023-12-19,2026-09-09,2.72,138,32.608695652173914,-4.891520938890323,-34.07786805289544,-0.2469410728470684,0.68200033209887,-1.3119505290367632,-38.07067093163836,1.6241189099132514,-1.1522926774085134,-0.2469410728470684,-29.77545949020336,-12.16890148337062,50.65778894472362,-2.16537883256785,0.03035868571952971
A_H1,EURCHF,TREND_PULLBACK,ALL,2023-11-27,2026-08-20,2.73,245,31.83673469387755,-28.523573536182262,-80.99952440360305,-0.3306103036881757,0.5873088093008347,-2.4287215569994594,-58.4818434359524,1.477846007748829,-1.1752785210060581,-0.3306103036881757,-56.465171222634034,-26.262531995149317,89.75551654964895,-4.012639966015391,6.004345555687962e-05
A_H1,EURCHF,TREND_PULLBACK,TRAIN,2023-11-27,2024-09-23,0.82,102,39.21568627450981,7.999233543839875,-12.55485913914203,-0.12308685430531402,0.8284587240039335,-1.0040562666063586,-21.917194217965775,1.5158425460676377,-1.1804606609975412,-0.12308685430531402,-12.630735336133526,-15.159309685554035,124.185,-0.909962648560565,0.3628422083742331
A_H1,EURCHF,TREND_PULLBACK,VALID,2024-11-12,2025-08-28,0.79,54,25.925925925925924,-9.534303773911978,-20.049502028553903,-0.37128707460285004,0.54597509205042,-2.4027925682668436,-20.293000426769613,1.722140998361958,-1.103986900140533,-0.37128707460285004,-18.55128281528663,-22.913060297199316,68.484375,-2.133621660222868,0.032873763457288874
A_H1,EURCHF,TREND_PULLBACK,OOS,2025-09-09,2026-08-20,0.94,89,26.96629213483146,-26.988503306110164,-48.39516323590711,-0.5437658790551361,0.38680902468980927,-4.480495193760577,-38.90417904102812,1.2720130326931554,-1.2142073233929669,-0.5437658790551361,-38.822192076058315,-40.56149163429584,94.22391304347826,-4.354521618794534,1.3335782006240748e-05
A_H1,EURCHF,TREND_PULLBACK,OOS_HIGH_VOLATILITY,2025-10-08,2026-08-20,0.87,48,29.166666666666668,-10.944156340142328,-21.675445535505396,-0.4515717819896958,0.4674684432571067,-2.712734179589817,-22.234100383404776,1.3590860288114786,-1.1971367629078262,-0.4515717819896958,-19.817005565973766,-22.530087058311732,55.48101265822785,-2.523223195583464,0.011628456873068238
A_H1,EURCHF,TREND_PULLBACK,ALL_HIGH_VOLATILITY,2023-12-01,2026-08-20,2.72,130,28.46153846153846,-25.983113738660773,-51.64341217864161,-0.3972570167587816,0.5239941738653419,-2.1693373724606744,-44.077072034409525,1.536481710504706,-1.1665939297560832,-0.3972570167587816,-41.0097411308028,-17.64550346518028,47.81722054380664,-3.576898446971504,0.0003476951720271515
A_H1,EURCHF,TREND_PULLBACK,OOS_LOW_VOLATILITY,2025-09-09,2026-08-14,0.93,41,24.390243902439025,-16.044346965967836,-26.71971770040172,-0.6517004317171151,0.30091208276601644,-3.9198912274603663,-23.385821417699447,1.1501108381275034,-1.2329298736024756,-0.6517004317171151,-23.702265853543057,-25.34832164218748,44.305473372781066,-3.770832607028332,0.00016270378818816766
A_H1,EURCHF,TREND_PULLBACK,ALL_LOW_VOLATILITY,2023-12-08,2026-08-14,2.68,113,35.39823008849557,-3.54045979752148,-29.904637039571245,-0.26464280565992254,0.6544976122320317,-1.3094336566536984,-28.434894101598395,1.4162357649326447,-1.1856721594092743,-0.26464280565992254,-26.586727812219902,-10.880315811647002,42.115561224489795,-2.144872223380888,0.031963064641078454
A_H1,EURCHF,TREND_PULLBACK,OOS_TRENDING,2025-09-09,2026-08-20,0.94,89,26.96629213483146,-26.988503306110164,-48.39516323590711,-0.5437658790551361,0.38680902468980927,-4.480495193760577,-38.90417904102812,1.2720130326931554,-1.2142073233929669,-0.5437658790551361,-38.822192076058315,-40.56149163429584,94.22391304347826,-4.354521618794534,1.3335782006240748e-05
A_H1,EURCHF,TREND_PULLBACK,ALL_TRENDING,2023-11-27,2026-08-20,2.73,245,31.83673469387755,-28.523573536182262,-80.99952440360305,-0.3306103036881757,0.5873088093008347,-2.4287215569994594,-58.4818434359524,1.477846007748829,-1.1752785210060581,-0.3306103036881757,-56.465171222634034,-26.262531995149317,89.75551654964895,-4.012639966015391,6.004345555687962e-05
A_H1,EURGBP,BREAKOUT_RETEST,ALL,2023-11-28,2026-09-11,2.78,496,28.830645161290324,-76.92357207074026,-216.99801802526463,-0.43749600408319483,0.5129949359515822,-4.423951247718708,-89.57280185221619,1.5984510105530858,-1.2622564094457676,-0.43749600408319483,-89.11598392457064,-54.91126110707347,178.13569321533922,-7.382028142491355,1.5587531265737198e-13
A_H1,EURGBP,BREAKOUT_RETEST,TRAIN,2023-11-28,2024-10-30,0.92,163,28.22085889570552,-26.46231945570746,-74.89545206755551,-0.45948130102794793,0.5000627268814719,-4.61790315751169,-54.250559732062875,1.628570570824694,-1.2804247720127473,-0.45948130102794793,-53.46191584653794,-56.45983764067548,177.18973214285714,-4.4291393818566975,9.460986643450298e-06
A_H1,EURGBP,BREAKOUT_RETEST,VALID,2024-11-01,2025-08-28,0.82,161,27.95031055900621,-28.633653883679195,-65.60553731350933,-0.4074878094006791,0.5361511098220898,-4.306796749915361,-50.56091399091962,1.685150410256395,-1.219287118750406,-0.4074878094006791,-48.9019898023252,-55.84480000560303,196.0175,-3.9031917908455958,9.493241694258359e-05
A_H1,EURGBP,BREAKOUT_RETEST,OOS,2025-09-01,2026-09-11,1.02,171,30.409356725146196,-20.827598731353625,-75.34759591865888,-0.44062921589858994,0.5081109891722831,-4.3103792581304115,-54.67762877242741,1.496778457492646,-1.2872275269603066,-0.44062921589858994,-53.69823788471828,-52.85657763730751,166.99933155080214,-4.361703833668563,1.2905348685254836e-05
A_H1,EURGBP,BREAKOUT_RETEST,OOS_HIGH_VOLATILITY,2025-09-02,2026-09-11,1.02,78,32.05128205128205,-6.899010882849119,-28.63422628763678,-0.36710546522611254,0.5504947508928097,-2.4961183839358,-29.592007800232846,1.4026969694818456,-1.2019179344279793,-0.36710546522611254,-25.41501644895835,-24.95921279575001,76.37935656836461,-2.522461128838795,0.011653682908991714
A_H1,EURGBP,BREAKOUT_RETEST,ALL_HIGH_VOLATILITY,2023-12-06,2026-09-11,2.77,243,29.629629629629626,-35.37451584053011,-96.55557120189943,-0.3973480296374462,0.539220405425341,-2.8432399712994885,-63.23973578579805,1.5693431686991746,-1.2254285342002338,-0.3973480296374462,-62.77693119397553,-30.049433725634245,87.87698019801981,-4.728017665630442,2.2672246346999714e-06
A_H1,EURGBP,BREAKOUT_RETEST,OOS_LOW_VOLATILITY,2025-09-01,2026-08-31,1.0,93,29.03225806451613,-13.928587848504511,-46.71336963102211,-0.5022942971077646,0.47793706097112554,-3.583389669221077,-37.53271994593624,1.5838909463915354,-1.355733714902933,-0.5022942971077646,-37.92079865031348,-38.0223529557537,93.31936813186813,-3.5772526726479246,0.00034722449910429276
A_H1,EURGBP,BREAKOUT_RETEST,ALL_LOW_VOLATILITY,2023-12-27,2026-08-31,2.68,251,27.88844621513944,-42.54905623021011,-120.9598310248337,-0.4819116773897757,0.48488667152744236,-3.513582531783211,-70.53072058667334,1.6265993357248487,-1.2973579255556527,-0.4819116773897757,-70.90450926965306,-36.93956159843729,93.74003067484662,-5.749425811662929,8.954703423214028e-09
A_H1,EURGBP,BREAKOUT_RETEST,OOS_TRENDING,2025-09-03,2026-08-20,0.96,58,27.586206896551722,-14.247738051805324,-33.40811585141609,-0.5760019974382085,0.38570367690721896,-3.6428479990359017,-29.16241212878371,1.311015612298331,-1.2948658487664138,-0.5760019974382085,-28.777320607506596,-29.75185460743688,60.35470085470085,-3.571079315799607,0.0003555132070174327
A_H1,EURGBP,BREAKOUT_RETEST,ALL_TRENDING,2023-11-28,2026-08-20,2.72,202,31.18811881188119,-18.771585709679105,-74.21757098294069,-0.3674137177373301,0.5747416275730842,-2.3465269583881736,-54.10895437628831,1.592157283292375,-1.2555646030961172,-0.3674137177373301,-53.31786945110616,-24.395084569658497,74.15125628140703,-3.872950765509535,0.00010752555541637676
A_H1,EURGBP,BREAKOUT_RETEST,OOS_RANGING,2025-09-05,2026-09-08,1.0,71,30.985915492957744,-8.275505889575589,-30.18559610681725,-0.425149240941088,0.5290596098769076,-2.6435492526415647,-29.179639801717382,1.5414013820305825,-1.3080903369691852,-0.425149240941088,-26.57460486757788,-26.466372655818205,70.66144414168937,-2.649874623081906,0.008052164622566416
A_H1,EURGBP,BREAKOUT_RETEST,ALL_RANGING,2023-12-12,2026-09-08,2.74,186,29.56989247311828,-27.59338411425911,-80.94015992944348,-0.4351621501582983,0.5205912522086498,-2.6777997757399654,-57.73452107507493,1.5980570539236667,-1.2888038007270621,-0.4351621501582983,-56.296995640731396,-26.068771635916466,67.86863136863137,-4.433023436058739,9.29207610811389e-06
A_H1,EURGBP,MEAN_REVERSION,ALL,2023-12-12,2026-09-03,2.72,125,55.2,13.757484902616708,-22.76378632828379,-0.18211029062627032,0.6819694967703684,-1.2371337237755275,-23.094112013895483,0.707443210965296,-1.2781672836587359,-0.18211029062627032,-20.867142352598613,-8.232630984011102,45.8856783919598,-2.041893439752028,0.04116210266401277
A_H1,EURGBP,MEAN_REVERSION,TRAIN,2023-12-12,2024-10-29,0.88,37,54.054054054054056,3.0000000000002123,-8.566426126818282,-0.23152503045454817,0.6211874173734697,-1.4578270558552886,-12.034716793483469,0.7023732006131864,-1.3302288317107065,-0.23152503045454817,-8.394615812153639,-9.46711666061878,41.96972049689441,-1.3687963220785127,0.17106295089491974
A_H1,EURGBP,MEAN_REVERSION,VALID,2024-11-06,2025-08-25,0.8,39,43.58974358974359,-4.999999999999867,-14.67686476367412,-0.37632986573523386,0.46061079905131386,-2.6477442995350504,-12.780278357193486,0.737252475956775,-1.2368253115881498,-0.37632986573523386,-13.836976405528144,-16.996618160668366,48.7833904109589,-2.3674038803459774,0.01791337245667446
